pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,solotodo_id,pcf_price,min_price,mode_price,mean_price,categoria
55993,6629567,DELL PRO PLUS AMD R7 PRO 350 32GB 1TBSSD,Dell,PB14255_R7KRK321TBWPS_3PSXCTO,1327.9,175,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,DELL PRO PLUS AMD R7 PRO 350 32GB 1TBSSD,0,0,False,{},,388721,1529990,1529990,,1529990,already_mayorista
56247,6630876,PRO B760M-A WIFI,Msi,911-7D99-057,126.05,22,Componentes de Sistema,Tarjetas Madre AMD,ok,True,1,21,21,Placa Madre PRO B760M-A WIFI (s1700),0,0,False,{},,,,,,,already_mayorista
56251,6633978,MSI PRO H810M-B WIFI6E,Msi,911-7E64-003,126.78,12,Componentes de Sistema,Tarjetas Madre Intel,ok,True,1,12,12,Placa Madre Intel PRO H810M-B WIFI6E (LGA 1851),0,0,False,{},,,,,,,already_mayorista
55817,6631049,ESSENTIAL FHD WEBCAM GEN2,Lenovo,4XC1S15018,25.96,23,Cámaras y Escáners,Cámaras Web,ok,True,1,21,21,Webcam Essential FHD Webcam Gen2,0,0,True,{},,,,,,,already_mayorista
56003,6639190,DELL PRO AMD R5 PRO 340 16GB 512SSD 16IN,Dell,1652K,837.75,13,Computadores Servidores y Notebooks,Notebooks,ok,True,1,13,13,"Notebook Dell Pro AMD Ryzen AI 5-340 16"" 16GB 512 GB Windows 11 Pro 1652K",0,0,False,{},,361546,999990,957296,,989159,already_mayorista
56001,6639192,DELL PRO AMD R7 350 16GB 512SSD 14IN W11,Dell,X3J54,921.05,210,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook DELL Pro 14 AMD Ryzen AI 7-350 14"" 60Hz 16GB 512GB SSD Windows 11 Pro X3J54",0,0,False,{},,354601,1099990,999990,,1061202,already_mayorista
56004,6640425,DELL PRO AMD R5 PRO 340 16GB 512SSD 14IN,Dell,NFF86,830.13,13,Computadores Servidores y Notebooks,Notebooks,ok,True,1,13,13,"Notebook Dell Pro AMD Ryzen AI 5-340 14″ FHD 16GB 512GB SSD, Windows 11 Pro NFF86",0,0,False,{},,357478,979990,935900,,971483,already_mayorista
55659,6640343,NOTEBOOK DELL PRO PLUS U5 32GB 1TB W11P,Dell,PB14250_U5LNL321TBWPS_3PSXCTO,1288.6,347,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook Dell Pro Plus Intel Core Ultra 5-238V 14"" 32GB 1TB SSD Windows 11 Pro PB14250",0,0,False,{},,310181,1529990,1365990,,1545765,already_mayorista
40843,6642852,HIGH SPEED HDMI CABLE WITH ETHERNET 1 8M,Kensington,K33020WW,4.52,244,Cables,Cables y Adaptadores de Audio + Video,ok,True,1,100,+100,Cable HDMI/HDMI 2.0 de 1.8 metros,0,0,False,{},,,,,,,already_mayorista
55499,6645061,PRO SFF 400 G9 I7-13700 8GB 512 W11P,Hp,9L8U9LA#ABM,820.26,26,Computadores Servidores y Notebooks,Computadores Desktop,ok,True,1,26,26,Desktop PRO SFF 400 G9 INTEL CORE I7-13700 RAM 8GB SSD 512 W11P,0,0,False,{},,,,,,,already_mayorista
56016,6653897,HPE DL360 G11 4510 2X32G 8SFF SSD LA SVR,Hewlett Packard Enterprise,P84099-DM5,11859.0,1,Computadores Servidores y Notebooks,Servidores en Rack,ok,True,1,1,1,Server HPE DL360 G11 4510 2X32G 8SFF SSD LA SVR,0,0,False,{},,,,,,,already_mayorista
56059,6653892,HPE DL380 G11 4510 1X32G 12LFF HDD SVR,Hewlett Packard Enterprise,P84102-DM5,10555.0,2,Computadores Servidores y Notebooks,Servidores en Rack,ok,True,1,2,2,Server HPE DL380 G11 4510 1X32G 12LFF HDD SVR,0,0,False,{},,,,,,,already_mayorista
56063,6653893,HPE ML110 G11 3508U 1X32G 4LFF HDD SVR,Hewlett Packard Enterprise,P84117-DM5,4628.0,1,Computadores Servidores y Notebooks,Servidores Tower,ok,True,1,1,1,Server HPE ML110 G11 3508U 1X32G 4LFF HDD SVR,0,0,False,{},,,,,,,already_mayorista
56015,6653896,HPE ML350 G11 4510 2X32G 8SFF SSD LA SVR,Hewlett Packard Enterprise,P84110-DM5,12111.0,1,Computadores Servidores y Notebooks,Servidores Tower,ok,True,1,1,1,Server HPE ML350 G11 4510 2X32G 8SFF SSD LA SVR,0,0,False,{},,,,,,,already_mayorista
55038,6656332,B1403CVAS65649X 7-150U 1TB 16G 14IN W11P,Asus,90NX0811-M06R30,786.63,5,Computadores Servidores y Notebooks,Notebooks,ok,True,1,4,4,"Notebook ExpertBook B1 14"" Intel Core 7 150U 16GB RAM 1TB SSD Windows 11 Pro",0,0,False,{},,355568,919990,799990,,875404,already_mayorista
54326,6656344,YOGA BOOK 9 ULTRA 9-285H 32GB 1TB 14IN,Lenovo,83KJ001CCL,1721.3,21,Computadores Servidores y Notebooks,Notebooks,ok,True,1,21,21,"Notebook AI PC Yoga Book 9i Intel Core Ultra 9-285H 14"" OLED 120Hz  Touch 32GB 1TB Windows 11 Home Azul 83KJ001CCL",0,0,False,{},,277740,2049990,2039990,2049990,2089055,already_mayorista
56062,6653898,HPE ML110 G11 3508U 1X32G 4LFF SSD SVR,Hewlett Packard Enterprise,P84098-DM5,6331.8,10,Computadores Servidores y Notebooks,Servidores Tower,ok,True,1,10,10,Server HPE ML110 G11 3508U 1X32G 4LFF SSD SVR,0,0,False,{},,,,,,,already_mayorista
55005,6662114,B1403CVAS65610X 5-120U 512G 16G 14IN W11,Asus,90NX0811-M06NM0,712.79,131,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook Expertbook B1 Intel Core 5-120U 14"" 16GB 512GB SSD Windows 11 Pro 90NX0811-M06NM0",0,0,False,{},,354599,899990,741900,,802398,already_mayorista
56252,6665020,B840M GAMING WIFI6E,Msi,911-7E76-001,114.12,197,Componentes de Sistema,Tarjetas Madre AMD,ok,True,1,100,+100,Placa Madre AMD B840M GAMING WIFI6E (sAM5),0,0,False,{},,356069,139990,120900,120900,136311,already_mayorista
56253,6665062,PRO X870-P WIFI PRO Series,Msi,911-7E47-014,241.78,25,Componentes de Sistema,Tarjetas Madre AMD,ok,True,1,25,25,PRO X870-P WIFI PRO Series,0,0,False,{},,,,,,,already_mayorista
55506,6670436,250 G10 I3 N305 RAM 8GB SSD 256GB 15IN,Hp,B83U6AT#AKH,395.22,38,Computadores Servidores y Notebooks,Notebooks,ok,True,1,30,+30,"Notebook 250 G10 Intel Core i3-N305 15"" 8GB 256GB SSD FREEDOS  B83U6AT",0,0,False,{},,,,,,,already_mayorista
55498,6670429,PROONE 440 G9 AIO I7-14700 16GB 512GB,Hp,C2RD7AT#ABM,986.66,1,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,1,100,+100,"All in One ProOne 440 G9 Intel Core i7-14700 23.8"" FHD 16GB 512GB Windows 11 Pro C2RD7AT#ABM",0,0,False,{},,,,,,,already_mayorista
55511,6670449,ZBOOK ULTRA G1A AI MAX+395 64GB 1TB 14IN,Hp,B93E4LT#ABM,2579.3,5,Computadores Servidores y Notebooks,nan,ok,True,1,4,4,"Notebook AI PC Zbook Ultra G1A AMD Ryzen AI MAX+ PRO 395 14"" WUXGA 64GB 1TB SSD Windows 11 Pro B93E4LT#ABM",0,0,False,{},,,,,,,already_mayorista
54761,6671130,IDEAPAD SLIM 5 GEN 10 R7 24GB 512GB 14IN,Lenovo,83HX00ADCL,792.8,536,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook AI PC IdeaPad Slim 5 AMD Ryzen AI 7 350 14"" OLED 24GB 512GB SSD Windows 11 Home Azul 83HX00ADCL",0,0,False,{},,360689,940890,919990,,941539,already_mayorista
56095,6674884,IPAD SMART FOLIO SKY-ZML,Apple,MDEQ4ZM/A,75.52,5,Computadores Servidores y Notebooks,Accesorios para Tablet PCs,ok,True,1,5,5,Funda Smart Folio para el iPad (A16) – Cielo,0,0,False,{},,,,,,,already_mayorista
54341,6674283,MONITOR LG 27 INCHES QHD 100HZ IPS 5MS U,Lg,27U631A-B.AWHQ,119.59,38,Pantallas,Monitores LCD/LED,ok,True,1,30,+30,"Monitor LG 27"", QHD, 100Hz, IPS, 5ms, USB-C, 27U631A-B",0,0,False,{},,,,,,,already_mayorista
55863,6675385,ADATA SC750 - 1TB External SSD Hard Driv,Adata Technology,SC750-1000G-CCBK,250.6,190,Dispositivos de Almacenamiento,Discos de Estado Sólido USB (SSD),ok,True,1,100,+100,ADATA SC750 - 1TB SSD Externo,0,0,False,{},,265619,289990,199990,,243418,already_mayorista
55544,6677796,TB G6 ULTRA 7 255HX 16GB 512GB 16 W11P,Lenovo,21R00029CL,1622.4,30,Computadores Servidores y Notebooks,Notebooks,ok,True,1,30,+30,"Notebook AI PC ThinkPad Gen 6 Intel Ultra 7-255HX 16"" 16GB 512GB SSD Windows 11 Pro 21R00029CL",0,0,False,{},,364167,1869990,1771600,,1852708,already_mayorista
55529,6677799,TC NEO 50A 24 CORE 5 210H 16G 512G W11P,Lenovo,12SD007LCS,785.5,49,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,1,30,+30,"All in One Thinkcentre Neo 50a Intel Core 5-210H 24""16GB 512GB SSD Windows 11 Pro 12SD007DCS",0,0,False,{},,361500,929990,819990,,903181,already_mayorista
55551,6677801,TP X1 YOGA G10 U7 255U 32GB 1T W11P,Lenovo,21Q1000GCL,2001.0,31,Computadores Servidores y Notebooks,Detachables,ok,True,1,30,+30,"Notebook AI PC ThinkPad X1 YOGA Gen 10 Intel Ultra 7-255U 14"" 32GB 1TB SSD Windows 11 Pro 21Q1000GCL",0,0,False,{},,364165,2319990,2089900,,2281342,already_mayorista
55559,6677808,TP X9 G1 U7 258V 32GB 1T 15 W11P,Lenovo,21Q7000YCL,1860.4,22,Computadores Servidores y Notebooks,Notebooks,ok,True,1,22,22,"Notebook ThinkPad X9 Gen 1 Intel Ultra 7-258V 15.3"" 32GB 1TB SSD Windows 11 Pro 21Q7000YCL",0,0,False,{},,365440,2149990,2060798,,2133111,already_mayorista
55528,6677804,TC NEO 50A 24 CORE 7 240H 16G 512G W11P,Lenovo,12SD007DCS,905.54,103,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,1,50,+50,"All in One Thinkcentre Neo 50a Intel Core 7-240H 24""16GB 512GB SSD Windows 11 Pro 12SD007LCS",0,0,False,{},,360469,1039990,964990,,1019031,already_mayorista
55541,6677815,TP L14 G6 RYZEN7 PRO 250 16GB 512GB W11P,Lenovo,21S9000NCL,1038.4,28,Computadores Servidores y Notebooks,Notebooks,ok,True,1,27,27,"Notebook ThinkPad L14 Gen 6 AMD Ryzen 7 PRO 250 14"" 16GB 512GB SSD Windows 11 Pro 21S9000NCL",0,0,False,{},,361318,1209990,1184992,,1213002,already_mayorista
55560,6677816,TP X9 G1 U7 258V 32GB 1T 14 W11P,Lenovo,21QB000QCL,1730.6,25,Computadores Servidores y Notebooks,Notebooks,ok,True,1,25,25,"Notebook AI PC ThinkPad X9 Gen 1 Intel Ultra 7-258V 14"" 32GB 1TB SSD Windows 11 Pro 21QB000QCL",0,0,False,{},,363981,2019990,1917052,,1977429,already_mayorista
55475,6677819,TC NEO 50A 27 CORE 7 240H 16G 512G W11P,Lenovo,12SB006KCS,1122.2,4,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,1,4,4,"All In One Thinkcentre Neo 50A  Intel Core 7-240H 27"" 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,360468,1309990,1196725,,1277894,already_mayorista
55553,6677817,TB 14 2-IN-1 G5 U7 255U 16GB 512GB W11P,Lenovo,21SQ0035CL,1189.8,8,Computadores Servidores y Notebooks,Detachables,ok,True,1,7,7,"Notebook AI PC ThinkBook 14 Gen 5 Intel Ultra 7-255U 14"" 16GB 512GB SSD Windows 11 Pro 21SQ0035CL",0,0,False,{},,367354,1429990,1321097,,1368267,already_mayorista
55211,6681132,Ideapad Slim 3 G10 R7-7735HS 16 512 14IN,Lenovo,83K60058CL,572.24,1014,Computadores Servidores y Notebooks,Notebooks,ok,True,1,1,1,"Notebook Ideapad Slim 3 G10 AMD Ryzen 7 7735HS 14"" 60Hz 16GB 512GB SSD Windows 11 Home Cosmic Blue 83K60058CL   ",0,0,False,{},,380390,669990,659990,679990,691046,already_mayorista
55811,6693241,COMBO TECLADO MOUSE INALAMBRICO,Lenovo,4X31S04857,36.77,455,Dispositivos de Entrada,Combos Teclado/Mouse,ok,True,1,100,+100,Combo Teclado + Mouse Inalámbrico Multi-Mode Pro 6000 - Negro,0,0,False,{},,368572,45990,41500,,44030,already_mayorista
55803,6694647,Lenovo Wired VoIP Headset 5000 (Teams),Lenovo,4XD1R88995,37.85,147,Dispositivos Audio/Video,Cintillos y Audífonos para PCs,ok,True,1,100,+100,Lenovo Wired VoIP Headset 5000 (Teams),0,0,False,{},,383594,47990,41880,,46482,already_mayorista
56130,6697106,ZOTAC GAMING GEFORCE RTX 5080 SOLID OC,Zotac,ZT-B50800J2-10P,1432.2,11,Computadores Servidores y Notebooks,Componentes Terminales,ok,True,1,11,11,Tarjeta de Video GAMING GEFORCE RTX 5080 SOLID OC,0,0,False,{},,360889,1749990,1599990,,1636558,already_mayorista
55202,6697204,ZOTAC GAMING GEFORCE RTX 5050 TWIN Edge,Zotac,ZT-B50500H-10M,306.08,158,Componentes de Sistema,Tarjetas Gráficas AMD,ok,True,1,100,+100,Tarjeta de Video NVIDIA GEFORCE RTX 5050 GAMING TWIN Edge OC,0,0,False,{},,360891,359990,332929,,344181,already_mayorista
56038,6702055,HP S5 PRO 534PM WQHD USB-C CONF MONITOR,Hp,9E0Z2UT#AKH,525.34,3,Pantallas,Monitores LCD/LED,ok,True,1,3,3,HP S5 PRO 534PM WQHD USB-C CONF MONITOR,0,0,False,{},,,,,,,already_mayorista
55201,6697225,ZOTAC GAMING GEFORCE RTX 5060 TWIN Edge,Zotac,ZT-B50600H-10M,417.73,36,Componentes de Sistema,Tarjetas Gráficas AMD,ok,True,1,30,+30,Tarjeta de Video NVIDIA GEFORCE RTX 5060 8GB GAMING TWIN Edge OC,0,0,False,{},,363611,489990,401990,,465643,already_mayorista
56050,6702910,PROYECTOR MW560C 4.000 LUM WXGA (1280X80,Benq,9H.JTD77.1NL,345.1,63,Dispositivos Audio/Video,Proyectores DLP,ok,True,1,50,+50,"Proyector BenQ MW560C, DLP, 4.000 Lúmenes, 16:10, WXGA",0,0,False,{},,385789,449990,389990,,415240,already_mayorista
55418,6700241,Crucial 4TB T710 SSD,Crucial,CT4000T710SSD8,773.2,14,Dispositivos de Almacenamiento,Discos de Estado Sólido PCIe (SSD),ok,True,1,14,14,Unidad SSD 4TB T710 SSD,0,0,False,{},,359873,899990,727168,,872496,already_mayorista
56043,6702059,HP S3 PRO 322PE FHD MONITOR,Hp,AK2F1UT#AKH,70.49,97,Pantallas,Monitores LCD/LED,ok,True,1,50,+50,HP S3 PRO 322PE FHD MONITOR,0,0,False,{},,,,,,,already_mayorista
56184,6704478,ThinkSystem 32GB TruDDR5 5600MHz (2Rx8),Lenovo,4X77A99752,1255.0,10,Componentes de Sistema,Memoria Genérica,ok,True,1,10,10,Memoria Server ThinkSystem 32GB TruDDR5 5600MHz (2Rx8),0,0,False,{},,388959,1699990,1439990,,1569990,already_mayorista
55908,6707693,15-FB3000LA R5-7535HS 16G 512G 15.6 W11H,Hp,CN7U9LA#ABM,745.47,595,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook Gamer Victus 15 AMD Ryzen 5 7535HS NVIDIA RTX 3050 15.6"" 16GB RAM 1TB SSD Windows 11 Home Silver 15-fb3000la",0,0,False,{},,,,,,,already_mayorista
56254,6705338,MSI MB PRO H810M-B,Msi,911-7E64-001,105.42,30,Componentes de Sistema,Tarjetas Madre Intel,ok,True,1,30,+30,MSI MB PRO H810M-B,0,0,False,{},,,,,,,already_mayorista
55906,6707694,15-FB3036LA R7-7445H 16GB 1T 15.6IN W11H,Hp,CH8Z6LA#ABM,923.13,229,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,Notebook Gamer Victus AMD Ryzen 7 7445H NVIDIA RTX 4050 6GB 16GB RAM 1TB SSD Windows 11 Home 15-fb3036la,0,0,False,{},,,,,,,already_mayorista
55907,6707695,15-FB3038LA R7-260 24GB 1TB 15.6IN W11H,Hp,CJ3B2LA#ABM,1204.0,144,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook Gamer Victus 15 AMD Ryzen 7 NVIDIA GeForce RTX 5050 15.6"" 24GB RAM 1TB SSD Windows 11 Home Silver 15-fb3038la",0,0,False,{},,,,,,,already_mayorista
55905,6707696,15-FB3026LA R7-7445H 16G 512 15.6IN W11H,Hp,BV5C6LA#AKH,804.72,1256,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,Notebook Gamer Victus AMD Ryzen 7 7445H NVIDIA RTX 3050 4GB 16GB RAM 512GB SSD Windows 11 Home 15-fb3026la ,0,0,False,{},,,,,,,already_mayorista
56000,6708597,245 G10 R7 7730U 8GB 512GB 14IN W11H,Hp,AN0Y2LT#ABM,673.64,102,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook HP AMD Ryzen 7 14"" 8GB 512GB Windows 11 Home AN0Y2LT#ABM",0,0,False,{},,,,,,,already_mayorista
56153,6708598,245 G10 R5 753U RAM 8GB 512GB 14IN FREE,Hp,BM4G4AT#ABM,433.79,148,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook 245 G10 14"" AMD Ryzen 5 7530U 8GB RAM 512GB SSD FREEDOS BM4G4AT#ABM",0,0,False,{},,,,,,,already_mayorista
55091,6710569,22U401A MONITOR FHD 21.5 100HZ,Lg,22U401A-B.AWHQ,59.8,641,Pantallas,Monitores LCD/LED,ok,True,1,100,+100,"Monitor LG 22"" FHD, 100Hz, VA, 22U401A-B.AWHQ",0,0,False,{},,,,,,,already_mayorista
56010,6708601,245 G10 R5 7530U 8GB 512GB 14IN W11H,Hp,B84N3AT#AKH,467.86,99,Computadores Servidores y Notebooks,Notebooks,ok,True,1,50,+50,"Notebook HP AMD Ryzen 5-7530U 14"" 8GB 512GB Windows 11 Home B84N3AT",0,0,False,{},,,,,,,already_mayorista
55804,6720085,LG XBOOM STAGE 301,Lg,STAGE301.ACHLLBK,213.34,27,Dispositivos Audio/Video,"Parlantes, Subwoofers y accesorios",ok,True,1,27,27,LG XBOOM STAGE 301,0,0,False,{},,,,,,,already_mayorista
55786,6720107,P16V G3 U7 255H 16GB 1TB W11P,Lenovo,21RS003QCL,2379.5,24,Computadores Servidores y Notebooks,Notebooks,ok,True,1,24,24,"Notebook ThinkPad P16V Gen3 Intel Ultra 7-255H RTX Pro2000 16"" 16GB 1TB SSD Windows 11 Pro 21RS003QCL",0,0,False,{},,379896,2799990,2657900,,2758949,already_mayorista
55787,6720110,P14S G6 RYZEN AI 7 PRO 350 16GB 1TB W11P,Lenovo,21QM000ACL,1276.3,31,Computadores Servidores y Notebooks,Notebooks,ok,True,1,30,+30,"Notebook ThinkPad P14s Gen6 AMD Ryzen AI 7 Pro 350 14"" 16GB 1TB SSD Windows 11 Pro",0,0,False,{},,367751,1479990,1357990,,1458503,already_mayorista
56185,6713811,ThinkSystem 32GB TruDDR5 6400MHz (2Rx8),Lenovo,4X77A90965,1250.0,30,Componentes de Sistema,Memoria Propietaria,ok,True,1,30,+30,Memoria Servidores ThinkSystem 32GB TruDDR5 6400MHz (2Rx8),0,0,False,{},,388958,1699990,1390064,,1810397,already_mayorista
55788,6720112,P16S G4 RYZEN AI 7 PRO 350 16GB 1TB W11P,Lenovo,21QS0006CL,1330.4,2,Computadores Servidores y Notebooks,Notebooks,ok,True,1,2,2,"Notebook ThinkPad P16s Gen4 AMD Ryzen AI 7 Pro 350 14"" 16GB 1TB SSD Windows 11 Pro 21QS0006CL",0,0,False,{},,366901,1619990,1421990,,1529765,already_mayorista
55832,6720114,S24-4E 23.8 MONITOR HDMI,Lenovo,64B5KAR1CL,75.71,23,Pantallas,Monitores LCD/LED,ok,True,1,18,18,"Monitor Lenovo ThinkVision 23.8"" S24-4E",0,0,False,{},,358694,94990,73990,179990,110139,already_mayorista
55780,6720117,THINKVISION T24D-40 23.8 INCH MONITOR,Lenovo,64B9GAR1CL,183.87,153,Pantallas,Monitores LCD/LED,ok,True,1,100,+100,"Monitor ThinkVision T24D-40 23.8"" FHD, IPS, 120Hz ",0,0,False,{},,360460,229990,202801,,214893,already_mayorista
55531,6720113,P2 TOWER G2 U9 285 16GB 1TB W11P,Lenovo,30JR000SCL,2163.2,1,Computadores Servidores y Notebooks,Workstations,ok,True,1,1,1,Workstation P2 TOWER G2 U9 285 16GB 1TB RTX A1000 8G Windows 11 Pro,0,0,False,{},,,,,,,already_mayorista
55828,6720119,THINKVISION E27-40 27 INCH MONITOR,Lenovo,64BCMAR4CL,108.16,16,Pantallas,Monitores LCD/LED,ok,True,1,17,17,"Monitor Lenovo Thinkvision 27""  E27-40",0,0,False,{},,378754,132990,121706,,127264,already_mayorista
56257,6728343,MAG CORELIQUID A13 240,Msi,306-7ZWCA17-L80,56.26,197,Componentes de Sistema,Componentes de Gabinete,ok,True,1,100,+100,MAG CORELIQUID A13 240,0,0,False,{},,264203,,63906,,67436,already_mayorista
56258,6738849,MSI MAG A1000GLS PCIE5,Msi,306-7ZPIX12-CE0,103.07,312,Protección Eléctrica y Racks,Componentes UPS,ok,True,1,100,+100,MSI MAG A1000GLS PCIE5,0,0,False,{},,,,,,,already_mayorista
55829,6720152,THINKVISION E24-40 23.8 INCH MONITOR,Lenovo,64BAMAR1CL,88.69,315,Pantallas,Monitores LCD/LED,ok,True,1,100,+100,"Monitor Lenovo ThinkVision 23.8"" E24-40",0,0,False,{},,359304,114990,98522,,104165,already_mayorista
55505,6738289,DOCK TUNDERBOLT 4 100W G6,Hp,9X472UT#ABM,200.8,18,Computadores Servidores y Notebooks,Dockings y Pedestales p/Notebooks,ok,True,1,18,18,Docking Station HP G6 Thunderbolt 4 USB-C 100W,0,0,False,{},,,,,,,already_mayorista
55808,6739192,TP E16 G3 U5 225U 16GB 512GB 16 W11P,Lenovo,21SS000LCL,935.59,6,Computadores Servidores y Notebooks,Notebooks,ok,True,1,4,4,"Notebook ThinkPad E16 Gen3 Intel Ultra 5-225U 16"" 16GB 512GB SSD Windows 11 Pro 21SS000LCL",0,0,False,{},,367197,1129990,1042990,,1091255,already_mayorista
55806,6738877,YOGA R7 32GB 1TB 14IN OLED TOUCH,Lenovo,83JR00ACCL,991.03,283,Computadores Servidores y Notebooks,Detachables,ok,True,1,100,+100,Notebook Yoga AMD Ryzen AI 7 350 14″ OLED Touch 60Hz 32GB 1TB SSD Windows 11 Home 2-en-1 83JR00ACCL,0,0,False,{},,381913,1189990,1159900,,1187443,already_mayorista
55835,6739193,P16S G4 U7 255H 32GB 1TB RTX PRO 500,Lenovo,21QV004VCL,1892.8,9,Computadores Servidores y Notebooks,nan,ok,True,1,8,8,"Notebook ThinkPad P16s Gen4 Intel Ultra 7-255H RTX Pro 500 16"" 32GB 1TB SSD Windows 11 Pro 21QV004VCL",0,0,False,{},,378755,2199990,2075900,,2153846,already_mayorista
55812,6739197,ESSENTIAL WIRED KEYBOARD BLACK SPANISH,Lenovo,4Y41R64657,10.81,144,Dispositivos de Entrada,Teclados,ok,True,1,100,+100,Teclado Alámbrico Essential - Negro,0,0,False,{},,381033,14990,11990,14990,13851,already_mayorista
55816,6739202,ESSENTIAL USB MOUSE,Lenovo,4Y50R20863,7.57,152,Dispositivos de Entrada,Mouse,ok,True,1,100,+100,Mouse Alámbrico Essential - Negro,0,0,False,{},,72751,9990,8946,9990,9847,already_mayorista
55831,6739200,THINKVISION T24-40,Lenovo,64A4MARXCL,129.79,36,Pantallas,Monitores LCD/LED,ok,True,1,30,+30,"Monitor Lenovo ThinkVision 23.8"" T24-40",0,0,False,{},,382767,159990,142877,,151419,already_mayorista
55809,6739887,DUAL-MODE WRL HEADSET 6550 USB-A TEAMS,Lenovo,4XD1S19777,70.31,88,Comunicaciones,Auriculares Bluetooth,ok,True,1,50,+50,DUAL-MODE WRL HEADSET 6550 USB-A TEAMS,0,0,False,{},,381049,89990,79202,,85082,already_mayorista
55830,6739198,THINKVISION S27-4E 27 INCH MONITOR,Lenovo,64BEKAR1CL,97.34,256,Pantallas,Monitores LCD/LED,ok,True,1,100,+100,"Monitor Lenovo Thinkvision 27"" S27-4E ",0,0,False,{},,384655,129990,110114,,116396,already_mayorista
56009,6750980,DELL Pro 14 PC14250 Ultra 5 ;16 GB;512 G,Dell,7XNFP,798.6,677,Computadores Servidores y Notebooks,Notebooks,ok,True,1,100,+100,"Notebook Dell Pro Intel Core Ultra 5-225U 14"" FHD 16GB 512GB Windows 11 Home 7XNFP",0,0,False,{},,369512,949990,877990,,953597,already_mayorista
55826,6739890,USB-C DUAL DISPLAY TRAVEL DOCK,Lenovo,40B90100IT,81.12,66,Computadores Servidores y Notebooks,Dockings y Pedestales p/Notebooks,ok,True,1,50,+50,Docking station USB-C Dual Display Travel,0,0,False,{},,,,,,,already_mayorista
55871,6750983,16GB DD5-6000MHZ CL48 DIMM BLACK,Adata Technology,AX5U6000C4816G-SLABBK,294.4,370,Componentes de Sistema,Memoria Propietaria,ok,True,1,100,+100,Memoria RAM 16GB DDR5 6000MHZ CL48 UDIMM BLACK,0,0,False,{},,260228,339990,209900,,280301,already_mayorista
55800,6751780,ZOTAC GAMING GEFORCE RTX 5070TI SOLID SF,Zotac,ZT-B50710J3-10P,1031.8,27,Computadores Servidores y Notebooks,Componentes Terminales,ok,True,1,27,27,Tarjeta de Video NVIDIA GeForce RTX 5070 Ti GAMING SOLID SFF OC,0,0,False,{},,362648,1189990,1116990,,1160725,already_mayorista
56169,6752194,ROG Ryuo IV SLC 360 ARGB,Asus,90RC0151-B0AAY0,315.9,32,Componentes de Sistema,Componentes de Gabinete,ok,True,1,30,+30,Refrigeración Líquida ROG Ryuo IV SLC 360 ARGB,0,0,False,{},,368757,389990,299900,389990,370311,already_mayorista
56259,6759795,PRO A620AM-B EVO,Msi,911-7E36-002,67.13,620,Componentes de Sistema,Tarjetas Madre AMD,ok,True,1,100,+100,PRO A620AM-B EVO,0,0,False,{},,,,,,,already_mayorista
54707,6763313,DUAL-RX9060XT-16G,Asus,90YV0LG2-M0AA00,512.23,264,Componentes de Sistema,Tarjetas Gráficas AMD,ok,True,1,100,+100,Tarjeta de Video AMD DUAL RX9060XT 16G,0,0,False,{},,,,,,,already_mayorista
55902,6764124,24-CR0235LA AMD R3-7320U 8GB 512G 23.8IN,Hp,BP2E5LA#AC8,518.78,263,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,1,100,+100," All in One HP 24 AMD Ryzen 3 23.8"" 60Hz 8GB 512GB SSD Windows 11 Home White BP2E5LA",0,0,False,{},,,,,,,already_mayorista
55180,6764206,SSD Wd Green de 500 GB SATA3 2.5,Sandisk,WDS500G5G0A,185.16,500,Dispositivos de Almacenamiento,Discos de Estado Sólido SATA (SSD),ok,True,1,100,+100,Unidad SSD 500GB Green Sata 2.5,0,0,False,{},,361283,214990,100557,,171457,already_mayorista
