pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,solotodo_id,pcf_price,min_price,mode_price,mean_price
,2736717,Portable USB 3.0 Hub w/ Gigabit Ethernet,Startech.Com,ST3300GU3B,49.91,7,Dispositivos de Entrada/Salida,Conmutadores para dispositivos USB,,,,,
,2749365,CONFERENCE TABLE CONNECTIVITY BOX,Startech.Com,BOX4HDECP,206.65,1,Cables,Cables y Adaptadores de Audio + Video,,,,,
,2764175,CASE PSC-LA ll,Canon,2142V398,0.0,12,Cámaras y Escáners,Bolsos y Fundas de Cámaras,,,,,
,2766186,USB 2.0 Mini Wireless-AC Network Adapter,Startech.Com,USB433WACDB,44.62,20,Dispositivos de Entrada/Salida,Dispositivos de Conectividad Firewire,,,,,
,2771218,Soporte Articulado 2 Monitores,Startech.Com,ARMDUAL,150.51,1,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,2775780,CINTA TZE161,Brother,TZE-161,9.32,1,Suministros y Medios,Etiquetas y Aplicadores,,,,,
,2797132,CLI-8 BK,Canon,0620B035,7.33,1,Suministros y Medios,Suministros Inyección de Tinta,260201,,7950,,10018
,2838815,CAJA MANTENIMIENTO C12C890501,Epson,C12C890501,37.15,2,Impresoras,Upgrades de Impresora,,,,,
,2841267,HLL2360DW IMPRESORA LASER B/N,Brother,HLL2360DW,168.11,6,Impresoras,Impresoras Láser/LED monocromáticas,18360,,189990,199952,202658
,2859810,Primo FolioCase wSt& f 10IN tabs BL,Trust,20315,4.72,531,Computadores Servidores y Notebooks,Accesorios para Tablet PCs,,,,,
,2869960,6ft HDMI to VGA active converter cable,Startech.Com,HD2VGAMM6,41.22,1,Cables,Cables y Adaptadores de Video,,,,,
,2869988,Dual Port USB Wall Charger 17W 3.4A,Startech.Com,USB2PACBK,28.74,5,Cables,Cables de Poder,,,,,
,2879315,External USB 3.0 SATA M.2 SSD Enclosure,Startech.Com,SM2NGFFMBU33,35.45,7,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,,,,,
,2888316,TONER HP 201A NEGRO,Hp,CF400A,81.55,51,Suministros y Medios,Suministros Láser,259869,,93689,,99530
,2888317,TONER HP 201X NEGRO,Hp,CF400X,109.75,26,Suministros y Medios,Suministros Láser,276560,,129434,,143985
,2888318,TONER HP 201A CYAN,Hp,CF401A,96.05,38,Suministros y Medios,Suministros Láser,259867,,110346,,116667
,2888320,201A YELLOW LJ TONER CART-CF402A,Hp,CF402A,96.18,30,Suministros y Medios,Suministros Láser,259866,,110493,,115766
,2888322,201A MAGENTA LJ TONER CART-CF403A,Hp,CF403A,96.16,63,Suministros y Medios,Suministros Láser,259868,,110482,,117579
,2894955,Adaptador Mini DisplayPort a HDMI o VGA,Startech.Com,MDP2HDVGAW,25.57,3,Cables,Cables y Adaptadores de Audio + Video,,,,,
,2901891,USB 3.o to VGA video adapter - 1920x1200,Startech.Com,USB32VGAV,34.77,4,Cables,Cables y Adaptadores de Audio + Video,,,,,
,2903143,CINTA TZE135,Brother,TZE-135,5.8,3,Suministros y Medios,Suministros Matriz de Punto,,,,,
,2908370,Desktop monitor stand with cable hook,Startech.Com,ARMPIVSTND,124.77,6,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,2910024,Travel A/V adapter DP to VGA / HDMI,Startech.Com,DP2HDVGA,22.92,15,Cables,Cables y Adaptadores de Audio + Video,,,,,
,2910132,TONER 131 AMARILLO REND 1500 PAGINAS,Canon,6269B001,51.02,5,Suministros y Medios,Suministros Láser,259911,,60848,,65774
,2914585,7 PT PCI EXPRESS USB 3.0 CARD - STD LP,Startech.Com,PEXUSB3S7,72.77,4,Cables,Cables y Adaptadores USB,,,,,
,2915201,QUICKSCAN QBT2131 LI USB,Datalogic,QBT2131-BK-BTK1,135.23,2,Productos POS/AIDC/Código de Barras,Escáners Portátiles (handheld),,,,,
,2922621,TINTA PFI-707 NEGRO - 700 ML,Canon,9821B001,189.09,1,Suministros y Medios,Suministros Inyección de Tinta,398907,,236672,,236672
,2954119,"Cable de 1,8m de Extensión C13 a C20",Startech.Com,PXTC13C20146,21.06,10,Cables,Cables de Poder,,,,,
,2954120,6 ft 14 AWG Power Cord C19 to C20,Startech.Com,PXTC19C20146,16.06,4,Cables,Cables de Poder,,,,,
,2959517,Tarjeta de sonido PCI Express 7.1 24/192,Startech.Com,PEXSOUND7CH,80.48,2,Componentes de Sistema,Tarjetas de Sonido Externas,,,,,
,2960075,Paquete 50 Conector RJ45 Cat6,Startech.Com,CRJ45C6STR50,36.8,10,Cables,Conectores Modulares,,,,,
,2965459,1m (3ft) USB 3.1 USB-C to USB-A Cable,Startech.Com,USB31AC1M,11.75,1,Cables,Cables y Adaptadores USB,,,,,
,2965461,1m 3 ft USB 3.1 USB-C to Micro-B Cable,Startech.Com,USB31CUB1M,13.72,3,Cables,Cables y Adaptadores USB,,,,,
,2977643,Hub Concentrador USB 2.0 7 Puertos,Startech.Com,ST7202USB,33.07,25,Dispositivos de Entrada/Salida,Dispositivos de Conectividad USB,,,,,
,2980740,DisplayPort to VGA Adapter with Audio,Startech.Com,DP2VGAA,31.17,1,Cables,Cables y Adaptadores de Audio + Video,,,,,
,2997219,USB 3.1 Gen 2 (10Gbps) Adapter Cable,Startech.Com,USB312SAT3CB,23.0,1,Cables,Cables y Adaptadores USB,,,,,
,3002944,USB-C to VGA Adapter - White,Startech.Com,CDP2VGAW,33.93,1,Cables,Cables y Adaptadores USB,,,,,
,3003578,30ft Active USB 3.0 USB-A to USB-B Cable,Startech.Com,USB3SAB10M,130.07,5,Cables,Cables y Adaptadores USB,,,,,
,3005684,TONER 131 MAGENTA REND 1500 PAGINAS,Canon,6270B001,51.02,8,Suministros y Medios,Suministros Láser,259928,,60848,,65990
,3005785,TONER 131 CIAN REND 1500 PAGINAS,Canon,6271B001,50.63,3,Suministros y Medios,Suministros Láser,259915,,60848,,66128
,3005786,TONER 131 NEGRO REND 2400 PAGINAS,Canon,6273B001,58.31,10,Suministros y Medios,Suministros Láser,260000,,69542,,75367
,3017125,Cable de 1m Micro USB Acodado a Derecha,Startech.Com,USB2AUB2RA1M,6.55,4,Cables,Cables y Adaptadores USB,,,,,
,3029891,INFOCASE HOLSTER FZ-M1,Panasonic,TBCM1HSTR-P,64.91,6,Computadores Servidores y Notebooks,Accesorios para Tablet PCs,,,,,
,3051996,Cable USB 1m USB-A USB-C,Startech.Com,USB2AC1M,9.92,14,Cables,Cables y Adaptadores USB,,,,,
,3051997,Cable USB Type-C de 1m Tipo B a USB-C,Startech.Com,USB2CB1M,11.67,7,Cables,Cables y Adaptadores USB,,,,,
,3051998,"Cable 0,5m MicroUSB3 acodado izquierdo",Startech.Com,USB3AU50CMLS,8.9,7,Cables,Cables y Adaptadores USB,,,,,
,3052001,Cable de 1m Micro USB Acodado a Derecha,Startech.Com,USBAUB1MRA,5.42,8,Cables,Cables y Adaptadores USB,,,,,
,3053752,CARTUCHO DE TINTA PGI-2100 XL CIAN,Canon,9280B001,16.94,1,Suministros y Medios,Suministros Inyección de Tinta,260224,,21188,,23682
,3053754,CARTUCHO DE TINTA PGI-2100 XL AMARILLO,Canon,9282B001,16.62,7,Suministros y Medios,Suministros Inyección de Tinta,260222,,20880,20990,22576
,3062300,TONER GPR-48 NEGRO REND 15200 PAGINAS,Canon,2788B003,67.16,4,Suministros y Medios,Suministros Láser,260931,,80168,,88932
,3066482,Hub USB 3.0 USB-C a 1x USB-C 3x USB-A,Startech.Com,HB30C3A1CFB,38.3,8,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,3066483,Conversor HDMI a DisplayPort - 4K,Startech.Com,HD2DP,55.14,1,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3069166,LaserJet 550 Sheet Feeder Tray,Hp,CF404A,148.4,10,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3069213,BANDEJA ADICIONAL 550 HOJAS PARA M5XX,Hp,F2A72A,132.26,20,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3072736,LAPTOP TO SERVER KVM CONSOLE,Startech.Com,NOTECONS02X,572.67,3,Dispositivos de Entrada/Salida,KVMs y Componentes,,,,,
,3084180,TINTA HP 728 300 ML MATE NEGRO,Hp,F9J68A,181.2,39,Suministros y Medios,Suministros Inyección de Tinta,259850,,208161,219990,225092
,3084181,TINTA HP 727 300 ML CIAN,Hp,F9J76A,184.84,8,Suministros y Medios,Suministros Inyección de Tinta,260805,,220238,,232300
,3084182,TINTA HP 727 300 ML MAGENTA,Hp,F9J77A,186.06,5,Suministros y Medios,Suministros Inyección de Tinta,260604,,213756,,230580
,3084183,TINTA HP 727 300 ML AMARILLO,Hp,F9J78A,184.54,1,Suministros y Medios,Suministros Inyección de Tinta,261553,,220238,,226503
,3098282,10 Port Industrial USB 3.0 Hub - Metal,Startech.Com,ST1030USBM,180.49,10,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,3116798,Aruba X371 12VDC 250W 100-240VAC PS,Hewlett Packard Enterprise,JL085A,262.0,4,Componentes de Sistema,Fuentes de Poder para Computadores Espec,,,,,
,3119989,"Cable de Red Cat6a STP de 0,9m Negro",Startech.Com,C6ASPAT3BK,8.62,2,Cables,Cables y Adaptadores Twisted Pair,,,,,
,3129201,HPE StoreEver MSL FC Drive Upgrade Kit,Hewlett Packard Enterprise,N7P36A,6032.6,1,Dispositivos de Almacenamiento,Unidades de Cinta y Arreglos,,,,,
,3129932,HPE LTO-7 Ultrium 15000 Ext Tape Drive,Hewlett Packard Enterprise,BB874A,4896.6,2,Suministros y Medios,Cintas de Almacenamiento,,,,,
,3141120,Adaptador Thunderbolt 3 a Thunderbolt,Startech.Com,TBT3TBTADAP,124.93,1,Cables,Cables para Transferencia de Archivos,,,,,
,3141702,TINTA HP 728 300 ML AMARILLO,Hp,F9K15A,180.1,53,Suministros y Medios,Suministros Inyección de Tinta,259846,,137990,,219549
,3141703,TINTA HP 728 300 ML MAGENTA,Hp,F9K16A,179.75,23,Suministros y Medios,Suministros Inyección de Tinta,259844,,206513,219990,225259
,3141704,TINTA HP 728 300 ML CIAN,Hp,F9K17A,181.2,20,Suministros y Medios,Suministros Inyección de Tinta,259845,,211544,225990,227940
,3156862,TONER GPR-54 NEGRO REND 17600 PAG,Canon,9436B003,84.91,19,Suministros y Medios,Suministros Láser,260645,,101420,,108319
,3212236,6ft High Speed HDMI Cable - HDMI - M/M,Startech.Com,HDMM6,10.63,75,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3237739,Soporte de Dos Monitores,Startech.Com,ARMDUAL30,299.03,2,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3240536,Gb Fiber SFP - Cisco Compatible -10 Pack,Startech.Com,GLCLHSMD10ST,330.3,5,Dispositivos de Red,Transceivers,,,,,
,3252113,10 GB FIBER SFP+ - CISCO COMPATIBLE,Startech.Com,SFP10GLRST,382.49,5,Dispositivos de Red,Transceivers,,,,,
,3271322,TINTA C33S020636 CIAN,Epson,C33S020636,125.35,2,Suministros y Medios,Suministros Fax/Fotocopiadoras,270610,,148754,,149814
,3271323,TINTA C33S020637 MAGENTA,Epson,C33S020637,125.35,2,Suministros y Medios,Suministros Fax/Fotocopiadoras,273246,,146822,,150139
,3271324,TINTA C33S020638 AMARILLO,Epson,C33S020638,125.35,3,Suministros y Medios,Suministros Fax/Fotocopiadoras,270615,,148754,,150579
,3285175,Cable USB-C a DisplayPort 1m 4K 60Hz,Startech.Com,CDP2DPMM1MB,44.78,9,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3292311,MOUSE INALAMBRICO FOR LIFE K72392,Kensington,K72392,8.52,108,Equipamiento de Oficina,"Mousepads, Apoyamuñecas y Descanso",28866,,9990,,11662
,3300951,Amplificador de Senal HDMI 35m 1080,Startech.Com,HDBOOST,33.52,15,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3303093,TINTA PFI-1300 CROMO - 330 ML,Canon,0821C001,133.22,1,Suministros y Medios,Suministros Inyección de Tinta,263600,,162990,,164881
,3310084,Soporte de 1 Monitor/Notebook,Startech.Com,ARMUNONB,185.35,1,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3310235,Adaptador USB-C a VGA DVI HDMI miniDP 4K,Startech.Com,CDPVGDVHDMDP,72.44,10,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3310238,Cable 5m DisplayPort a HDMI DP,Startech.Com,DP2HDMM5MB,30.45,2,Cables,Cables y Adaptadores de Audio,,,,,
,3310261,Adaptador PCI Express x4 a M.2 para SSD,Startech.Com,PEX4M2E1,29.19,1,Dispositivos de Entrada/Salida,Tarjetas Seriales,,,,,
,3310270,"Cable USB 3.1 10Gb para DD SATA 2,5 3,5",Startech.Com,USB312SAT3,56.96,4,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,,,,,
,3334716,Mouse Pro Fit USB Full-Size,Kensington,K72369,8.15,25,Equipamiento de Oficina,"Mousepads, Apoyamuñecas y Descanso",39394,,7564,9650,9838
,3341519,RACK UNIT LABELS - UP TO 49U - 2-PACK,Startech.Com,RKUNITAPE,26.75,4,Protección Eléctrica y Racks,Estructuras de Rack,,,,,
,3352858,BOLSA TR12X420-AL AMARILLO 20K PAG,Epson,TR12X420-AL,133.66,1,Suministros y Medios,Suministros Inyección de Tinta,260472,,158414,,166222
,3352862,BOLSA TR14X420-AL AMARILLO 50K PAG,Epson,TR14X420-AL,300.73,1,Suministros y Medios,Suministros Inyección de Tinta,260475,,356444,,363750
,3360988,Tarjeta PCI Express 3 Puertos M.2,Startech.Com,PEXM2SAT32N1,40.59,3,Computadores Servidores y Notebooks,Accesorios de Notebooks en kit,,,,,
,3385422,TAMBOR DE CREACION DE IMAGENES HP 19A,Hp,CF219A,82.23,93,Suministros y Medios,Suministros Fax/Fotocopiadoras,261294,,86900,,96159
,3385490,TONER GPR 52 CIAN REND 11500 PAG,Canon,9107B003,117.96,1,Suministros y Medios,Suministros Láser,260296,,135000,,151310
,3389647,Cable 5m de red snagless Azul,Startech.Com,45PAT5MBL,5.67,3,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3389648,Cable 5m de red Cat5e snagless Gris,Startech.Com,45PAT5MGR,5.75,2,Cables,Cables y Adaptadores Ethernet Coaxiales,,,,,
,3389649,Soporte de Pared para Monitor,Startech.Com,ARMPIVWALL,136.54,1,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3389659,2M 6FT USB C CABLE - M/M - USB 2.0,Startech.Com,USB2CC2M,13.7,4,Cables,Cables y Adaptadores USB,,,,,
,3390373,ScanJet Ent Flow 7000 S3 Sheet-Feed Scan,Hp,L2757A,470.3,2,Software,SW Productividad Oficina DistElec Cprot,,,,,
,3406408,TONER HP 30X NEGRO,Hp,CF230X,111.91,33,Suministros y Medios,Suministros Láser,260116,,126536,,137966
,3407649,8 Port USB to Serial RS232 Adapter Hub,Startech.Com,ICUSB23208FD,244.55,5,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,3410814,Cable 2m Adaptador USB-C a HDMI 4K 30Hz,Startech.Com,CDP2HDMM2MB,41.07,5,Cables,Cables y Adaptadores de Video,,,,,
,3417089,APC Smart-UPS SRT 19in Rail Kit,Apc,SRTRK2,139.54,5,Protección Eléctrica y Racks,Componentes UPS,,,,,
,3418936,"Bracket Adaptador de 2,5 para Bahia 3,5",Startech.Com,BRACKET125PT,8.12,6,Dispositivos de Almacenamiento,Hardware de montaje de Discos,,,,,
,3431678,AP-220-MNT-W1W White AP Basic Flat Surf,Hewlett Packard Enterprise,JW047A,12.64,5,Dispositivos de Red,Access Points (AP) inalámbricos,,,,,
,3432175,Mouse Pad Comfort Gel Negro,Kensington,K62386,11.27,17,Equipamiento de Oficina,"Mousepads, Apoyamuñecas y Descanso",,,,,
,3440544,"Cable 1,8m de Red at6 UTP RJ45 ETL Negro",Startech.Com,C6PATCH6BK,4.9,4,Cables,Cables y Adaptadores Twisted Pair,,,,,
,3440546,10FT HIGH SPEED HDMI CABLE - HDMI - M/M,Startech.Com,HDMM10,14.98,20,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3519260,TONER GPR 53 NEGRO REND 36000 PAG,Canon,8524B003,73.37,2,Suministros y Medios,Suministros Láser,259880,,87896,,94265
,3519263,TONER GPR 53 AMARILLO REND 19000 PAG,Canon,8527B003,89.82,5,Suministros y Medios,Suministros Láser,259878,,107216,,115681
,3536176,4 Port USB C Hub - USB 3.0 Laptop Hub,Startech.Com,HB30C4AB,31.31,20,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,3536179,Cable de Red 3m purpura Cat6 sin Enganch,Startech.Com,N6PATC3MPL,5.46,32,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3536181,"Cable Red 0,5m PÃºrpura Cat6 sin Enganch",Startech.Com,N6PATC50CMPL,3.77,3,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3542869,Laptop Locking Station 2.0 MicroSaver,Kensington,K64453WW,62.86,18,Seguridad Física,Opciones de Seguridad Física y Accs,,,,,
,3550223,APC Smart-UPS SRT 19in Rail Kit,Apc,SRTRK4,99.82,10,Servicios y Garantías,Servicios de Soporte,,,,,
,3550361,PC AC IT IT AC Power Cord,Hewlett Packard Enterprise,JW121A,5.0,4,Cables,Cables de Poder,,,,,
,3566573,BANDEJA LATERAL 2000HJ A3 SERIE E8XX,Hp,Y1G21A,540.46,1,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3566588,LASERJET IMAGE TRANSFER-E778,Hp,Z7Y79A,132.12,9,Suministros y Medios,Suministros Láser,,,,,
,3570189,CARTUCHO DE TINTA HP 62XL NEGRO 600 PÃG,Hp,C2P05AL,50.49,61,Suministros y Medios,Suministros Láser,260030,,58601,,64371
,3575219,PISTOL GRIP KIT CK3,Intermec,203-879-003,92.14,16,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,3578215,"Cable de Red 0,5m Negro Cat5e Ethernet",Startech.Com,45PAT50CMBK,3.13,3,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3578218,"Cable de Red de 0,5m Gris Cat5e Ethernet",Startech.Com,45PAT50CMGR,3.1,1,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3578220,Cable de Red 0.5m Rojo Cat5e,Startech.Com,45PAT50CMRD,3.13,5,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3578221,"Cable de Red 0,5m Blanco Cat5e Ethernet",Startech.Com,45PAT50CMWH,4.39,4,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3578226,Cable de Red 5m Blanco Cat5e,Startech.Com,45PAT5MWH,5.74,3,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3578236,Amplificador HDMI Extensor 4K 60Hz,Startech.Com,HDBOOST4K,75.67,4,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3578239,Cisco Meraki MA-SFP-10GB-SR SFP+ - MM LC,Startech.Com,MASFP10GBSR,53.55,1,Dispositivos de Red,Transceivers,,,,,
,3578595,GABINETE PARA A3 SERIE E7XX,Hp,Y1G17A,133.02,7,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3606350,Base pared VESA de doble giro,Startech.Com,ARMWALLDS,56.17,1,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3606354,Hub MST USB-C a HDMI de 2 Puertos,Startech.Com,MSTCDP122HD,63.01,16,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3612481,Soporte de 2 Monitores VESA,Startech.Com,ARMBARDUOV,118.54,3,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3612495,Base VESA de Techo de 37 a 75IN,Startech.Com,FPCEILPTBSP,116.98,3,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3612496,Hub USBC 3.0 a 4x USBA Blanco,Startech.Com,HB30C4ABW,37.88,6,Dispositivos de Entrada/Salida,Dispositivos de Conectividad USB,,,,,
,3612497,Base de Altura Ajustable,Startech.Com,MONSTADJDL,45.59,14,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3613967,TONER HP 37A NEGRO 11000 PAG,Hp,CF237A,206.35,9,Suministros y Medios,Suministros Láser,261134,,243422,,257127
,3614351,"Cable 0,5m USB-C Macho a Macho USB 2.0",Startech.Com,USB2CC50CM,10.64,5,Cables,Cables y Adaptadores USB,,,,,
,3614353,Cable 1m USB-C 3.1 Entrega Potencia 5A,Startech.Com,USB31C5C1M,30.12,2,Cables,Cables y Adaptadores USB,,,,,
,3614449,4-PORT HDMI SWITCH - 4K 60HZ,Startech.Com,VS421HD20,71.65,10,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3617890,TONER HP 37X NEGRO 25000 PAG,Hp,CF237X,321.08,10,Suministros y Medios,Suministros Láser,260926,,368876,,393208
,3617893,TONER HP 655A NEGRO 12500 PAG,Hp,CF450A,239.44,3,Suministros y Medios,Suministros Láser,260601,,275085,,290343
,3617894,TONER HP 655A CIAN 10500 PAG,Hp,CF451A,270.51,6,Suministros y Medios,Suministros Láser,264503,,317900,,337347
,3617895,TONER HP 655A AMARILLO 10500 PAG,Hp,CF452A,270.45,4,Suministros y Medios,Suministros Láser,266117,,317900,,327878
,3617896,TONER HP 655A MAGENTA 10500 PAG,Hp,CF453A,272.82,10,Suministros y Medios,Suministros Láser,270368,,320900,,338259
,3648546,Hub USB 3.0 4 Puertos con PD,Startech.Com,HB30C4AFPD,47.65,4,Dispositivos de Red,ROMs de Inicio y Brackets,,,,,
,3650774,Bandeja Ventilada 1U para Rack,Startech.Com,CABSHELFV1U,30.46,1,Protección Eléctrica y Racks,Racks,,,,,
,3650976,FLAT-SCREEN TV WALL MOUNT FOR 32in-70in,Startech.Com,FLATPNLWALL,78.41,15,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3650977,Soporte VESA de Pared a 55IN,Startech.Com,FPWARTB1M,111.22,5,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3659843,BANDEJA ADICIONAL 550 HOJAS PARA M6XX,Hp,L0H17A,198.99,12,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3683422,Cable 1m USB a USBC Micro Lightning,Startech.Com,LTCUB1MGR,39.23,5,Cables,Cables y Adaptadores de Audio + Video,,,,,
,3693016,BROTHER QL810W ETIQ.HASTA 6MM USB/WIFI,Brother,QL-810W,142.46,4,Impresoras,Impresoras de Etiquetas Hogar/Oficina,,,,,
,3695897,5m Aqua MM 50/125 OM4 Fiber Optic Cable,Startech.Com,450FBLCLC5,30.82,20,Cables,Cables y Adaptadores Fibra Optica,,,,,
,3695900,TABLET PHONE COMPUTER REPAIR TOOL KIT,Startech.Com,CTKRPR,23.24,11,Cables,Herramientas y Kits,,,,,
,3695901,Soporte de Pared para TV,Startech.Com,FPWFXBAT,68.81,11,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3695902,Soporte Ajustable de Pared TV,Startech.Com,FPWTLTBAT,91.06,3,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,3698449,Rack Pared 6U 14.8IN Profundo,Startech.Com,RK616WALM,260.66,5,Protección Eléctrica y Racks,Estructuras de Rack,,,,,
,3707870,BANDEJA ADICIONAL 550 HOJAS X3 PARA M63X,Hp,J8J93A,1012.7,4,Impresoras,"Bandejas, Cajones y Alimentadores Sobre",,,,,
,3709970,HPE 500W FS PLAT HOT PLUG POWER SUPPLY K,Hewlett Packard Enterprise,865408-B21,564.5,11,Servicios y Garantías,Servicios de Soporte,,,,,
,3713078,TONER TN416BK NEGRO,Brother,TN416BK,79.71,18,Suministros y Medios,Suministros Láser,259719,,91631,,101067
,3713079,TONER TN416C CIAN,Brother,TN416C,137.77,7,Suministros y Medios,Suministros Láser,259716,,158361,,174975
,3713080,TONER TN416M MAGENTA,Brother,TN416M,137.77,9,Suministros y Medios,Suministros Láser,259717,,158361,,175364
,3713081,TONER TN416Y AMARILLO,Brother,TN416Y,137.77,10,Suministros y Medios,Suministros Láser,259718,,158361,,173652
,3715551,Carro Mesa Rodante para TV,Startech.Com,STNDMTV70,435.28,1,Pantallas,Accesorios de Pantallas,,,,,
,3726821,"PC43 THERMAL TRANSFER LCD,LATIN FONT,RTC",Honeywell,PC43TB01100201,533.89,1,Impresoras,Impresoras de Etiquetas Código de Barras,,,,,
,3746324,TINTA PFI-007 NEGRO MATE - 90 ML,Canon,2142C001,45.41,4,Suministros y Medios,Suministros Inyección de Tinta,260305,,56886,,59547
,3746335,TINTA PFI-007 NEGRO - 90 ML,Canon,2143C001,48.35,3,Suministros y Medios,Suministros Inyección de Tinta,260301,,57950,,63169
,3746336,TINTA PFI-007 CIAN - 90 ML,Canon,2144C001,45.3,1,Suministros y Medios,Suministros Inyección de Tinta,260303,,54086,,59142
,3746337,TINTA PFI-007 MAGENTA - 90 ML,Canon,2145C001,45.95,5,Suministros y Medios,Suministros Inyección de Tinta,260304,,55052,,59709
,3746338,TINTA PFI-007 AMARILLO - 90 ML,Canon,2146C001,47.94,5,Suministros y Medios,Suministros Inyección de Tinta,260302,,57950,,62251
,4007402,Triple Monitor Stand - Steel & Aluminum,Startech.Com,ARMBARTRIO2,224.32,6,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",,,,,
,4012539,DRUM GPR 51 CIAN,Canon,8521B003,183.26,1,Suministros y Medios,Suministros Láser,,,,,
,4012540,DRUM GPR 51 MAGENTA,Canon,8522B003,183.26,1,Suministros y Medios,Suministros Láser,,,,,
,4012541,DRUM GPR 51 AMARILLO,Canon,8523B003,183.26,1,Suministros y Medios,Suministros Láser,,,,,
,4023334,T973 STDCAP DBUPRO BLK INK SUPPLY UNIT,Epson,T973120,69.48,5,Suministros y Medios,Suministros Inyección de Tinta,260211,,82100,,85390
,4023398,BOLSA T974120 86K PAG,Epson,T974120,228.19,1,Suministros y Medios,Suministros Inyección de Tinta,260209,,269990,,275709
,4023400,BOLSA T974320 MAGENTA 84K PAG,Epson,T974320,336.81,1,Suministros y Medios,Suministros Inyección de Tinta,260206,,398948,,408973
,4023401,BOLSA T974420 84K PAG,Epson,T974420,353.65,1,Suministros y Medios,Suministros Inyección de Tinta,260208,,399990,,428666
,4031777,HPE LTO-8 Ultrium 30TB RW,Hewlett Packard Enterprise,Q2078A,73.1,17,Suministros y Medios,Cintas de Almacenamiento,,,,,
,4031922,Paper support kit w near paper end senrÂ,Custom,974DW010000001,25.54,5,Productos POS/AIDC/Código de Barras,Accesorios para Terminales Móviles AIDC,,,,,
,4049098,CUELGUE ELECTRONICO EHS CABLE APC-43 (CI,Poly,38350-13,50.88,2,Cables,Cables y Adaptadores p/Líneas Telefónica,,,,,
,4050450,TINTA HP 731 CABEZAL,Hp,P2V27A,110.04,7,Productos POS/AIDC/Código de Barras,Suministros Impresoras Códigos de Barra,,,,,
,4050451,TINTA HP 730 130 ML CIAN,Hp,P2V62A,80.8,1,Suministros y Medios,Suministros Inyección de Tinta,260025,,92836,,105028
,4050452,TINTA HP 730 130 ML MAGENTA,Hp,P2V63A,81.48,2,Suministros y Medios,Suministros Inyección de Tinta,260799,,97556,,104346
,4050453,TINTA HP 730 130 ML AMARILLO,Hp,P2V64A,81.48,2,Suministros y Medios,Suministros Inyección de Tinta,263739,,97556,,107281
,4050454,TINTA HP 730 130 ML MATE NEGRO,Hp,P2V65A,81.84,17,Suministros y Medios,Suministros Inyección de Tinta,261556,,97556,,103609
,4050455,TINTA HP 730 130 ML GRIS,Hp,P2V66A,81.48,12,Suministros y Medios,Suministros Inyección de Tinta,264504,,93609,,102067
