pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,catalog_provider,solotodo_id,pcf_price,min_price,mode_price,mean_price
56742,6801838,15-FN0053LA AMD R5 330 16G 512G 15.6 W11,Hp,CU9S3LA#ABM,605.19,612,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook HP OmniBook 3 Next Gen AI 15-fn0053la AMD Ryzen AI 5 16GB RAM 512GB SSD 15.6"" Windows 11 Home",0,0,False,{},,ingram,,,,,
56779,6804908,DELL PRO MICRO QCM1250 COR U5 235T 16GB,Dell,4CFWW,1052.7,14,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,14,14,Desktop Pro Micro Intel Ultra 5 235T 16GB RAM 512GB SSD Windows 11 Pro,0,0,False,{},,ingram,,,,,
56743,6801839,14-HU0050LA I5 120U 8GB 512 14IN 2K W11H,Hp,D4EU0LA#ABM,476.13,1899,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook HP OmniBook 3 14-hu0050la Intel Core 5 8GB RAM 512GB SSD 14"" 2K Windows 11 Home",0,0,False,{},,ingram,,,,,
56739,6805010,15-FC0287LA R7 7730U 8G 512GB 15.6 W11H,Hp,C92PXLA#ABM,584.68,836,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook HP 15-FC0287LA AMD Ryzen 7 8GB RAM 512GB SSD 15.6"" Windows 11 Home",0,0,False,{},,ingram,,,,,
56715,6804906,PRO AIO QC24251 i5-14500T 16 512 W11P 3,Dell,8JR53,1203.7,198,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,100,+100,"All in One Dell Pro Intel Core i5 14500T 23.8"" 16GB RAM 512GB SSD Windows 11 Pro QC24251 ",0,0,False,{},,ingram,393922,,1404554,,1419697
57301,6804907,PRO AIO QC24250 U7 265 16GB 512SSD W11P,Dell,9XD88,1511.4,150,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,100,+100,"All in One Pro QC24250 24"" Intel Ultra 7 265 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,399027,,1763906,,1774807
56662,6808659,Z1 G1IU 9-285 RTX 5060 16GB 32GB 1T W11P,Hp,D5BM4LT#ABM,2865.3,2,Computadores Servidores y Notebooks,Workstations,ok,True,0,2,2,Workstation Z1 G1I Intel Ultra 9-285 RTX 5060 Ti 16GB 32GB RAM 1TB SSG Windows 11 Pro,0,0,False,{},,ingram,,,,,
56663,6808660,Z1 G1I U7-265 RTX 3050 8GB 32GB 1TB W11P,Hp,D5BK2LT#ABM,2251.5,7,Computadores Servidores y Notebooks,Workstations,ok,True,0,7,7,Workstation Z1 G1I Ultra 7-265 RTX 3050 8GB RAM 32GB 1TB W11P,0,0,False,{},,ingram,,,,,
57297,6808671,PROSTUDIO 2 AIO G2I CI5-120U 16 512 W11H,Hp,D4QC5LT#ABM,1105.5,80,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,50,+50,"All in One ProStudio 2 24"" Intel Intel Core 5 120U 16GB RAM 512GB SSD Windows 11 Home",0,0,False,{},,ingram,,,,,
56664,6808662,Z1 G1I U7-265 RTX 5060 16GB 32GB 1T W11P,Hp,D5BL5LT#ABM,2637.7,8,Computadores Servidores y Notebooks,Workstations,ok,True,0,1,1,Workstation Z1 G1I Ultra 7-265 RTX 5060 16GB RAM 32GB 1TB W11P,0,0,False,{},,ingram,,,,,
56666,6808668,ZBOOK 8 G1I U7 255H 4GB 32GB 1TB 14 W11P,Hp,D5HH8LT#ABM,2485.0,51,Computadores Servidores y Notebooks,nan,ok,True,0,30,+30,"Notebook Zbook 8 G1I Intel Ultra 7-255H 32GB RAM 1TB SSD 14"" RTX 4GB Windows 11 Pro D5HH8LT#ABM",0,0,False,{},,ingram,,,,,
56876,6808999,PROBOOK 4 G2I U7 256V 16GB 512SSD W11P,Hp,D9PZ1AT#ABM,1028.7,421,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook ProBook 4 G2iR Intel Ultra 7 256V 14"" 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56714,6813916,DELL OPTIPLEX 7040 QC24151 U5 235T W11P,Dell,4HPF7,1218.0,47,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,30,+30,"All in One Dell Pro Intel Ultra 5 235T 23.8"" 16GB RAM 512GB SSD Windows 11 Pro QC24251 ",0,0,False,{},,ingram,392904,,1411674,,1462332
56734,6814006,15-FA2009LA I5-13420H 8GB 512GB 15.6IN,Hp,BA1U1LA#ABM,650.47,847,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook Gamer HP Victus 15-fa2009la Intel Core i5 8GB RAM NVIDIA GeForce RTX 3050 512GB SSD 15.6"" 144Hz Windows 11 Home",0,0,False,{},,ingram,,,,,
57299,6827185,PB4 G1I U7 255U 14 16GB 512GB,Hp,DB9N2LT#ABM,1178.5,306,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook ProBook 4 AI G1i 14"" Intel Ultra 7 255U 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56907,6827186,EB 6 G1A R7-250 14 16GB 512GB,Hp,DB9U4LT#ABM,1155.3,204,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook EliteBook 6 G1a AMD Ryzen 7 250 14"" 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
57298,6827188,EB6 G1AH R5-220 14 16GB 512GB,Hp,DB9T4AT#ABM,1131.9,204,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook EliteBook 6 G1ah 14"" AMD Ryzen 5 220 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56877,6827187,PB4 G1A AI R7-250 16 16GB 512GB,Hp,D6UA1AT#ABM,1109.8,197,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook ProBook 4 AIG1a AMD Ryzen 7 250 16"" 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
57296,6827189,PB4 G1I U5 225U 14 16GB 512GB,Hp,DB9Q1LT#ABM,1051.6,253,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook ProBook 4 AI G1i 14"" Intel Ultra 5 225U 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56875,6827190,EB6 G1A AI RAI 7-350 14 32GB 512GB,Hp,DB9R2LT#ABM,1608.3,102,Computadores Servidores y Notebooks,Notebooks,ok,True,0,50,+50,"Notebook EliteBook AMD Ryzen AI 7 350 14"" 32GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56874,6827193,EBX G1A AI RAI 9-HXP375 14 32GB 1TB,Hp,DB9M2LT#ABM,2359.6,20,Computadores Servidores y Notebooks,Notebooks,ok,True,0,20,20,"Notebook EliteBook X G1a AMD Ryzen AI 9 HX PRO 375 14"" 32GB RAM 1TB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
